label	text_a
0	"Yukos  accused  of  lying  to  court  |||    Russian  oil  firm  Yukos  lied  to  a  US  court  in  an  attempt  to  stop  the  Russian  government  selling  off  its  key  production  unit,  the  court  has  heard.  |||    The  unit,  Yugansk,  was  sold  to  pay  off  a  $27.5bn  (£14.5bn)  back  tax  bill.  Yukos  argued  that  since  it  had  a  US  subsidiary  and  local  bank  accounts,  the  US  court  could  declare  it  bankrupt  and  stop  the  auction  of  Yugansk.  But  Deutsche  Bank  -  itself  a  target  of  a  Yukos  lawsuit  -  said  documents  had  been  backdated  to  strengthen  the  case.  |||    Deutsche  Bank's  evidence  came  on  the  first  day  of  a  two-day  hearing  in  Houston.  Its  lawyer,  Hugh  Ray,  told  the  court  that  Yukos  had  claimed  it  had  transferred  $27m  into  two  Texas  bank  accounts  opened  by  its  new  US  subsidiary.  By  doing  so,  he  said,  the  firm  had  intended  to  reinforce  its  US  presence  -  and  thus  its  chances  of  getting  its  case  heard  in  US  courts.  But  he  said  that  the  papers  documenting  the  transaction  were  not  drawn  up  till  weeks  after  Yukos  made  its  bankruptcy  application  on  14  December,  and  then  backdated.  |||    Yukos  chief  financial  officer  Bruce  Misamore,  who  had  moved  to  the  US  in  early  December  to  set  up  Yukos  USA,  acknowledged  the  point.  He  said  the  discrepancy  was  only  in  the  paperwork,  but  that  money  had  indeed  been  transferred  on  14  December.  Even  so,  he  told  the  court  that  only  $480,000  had  been  in  the  accounts  that  day,  with  the  rest  arriving  a  day  later.  |||    Deutsche  Bank  is  involved  in  the  case  because  it  is  itself  being  sued  by  Yukos.  It  had  agreed  to  loan  to  an  arm  of  Russian  state  gas  firm  Gazprom  the  money  to  bid  for  Yuganskneftegaz,  as  the  Yukos  unit  is  formally  known.  The  sale  went  ahead,  despite  an  order  from  the  US  bankruptcy  court  ordered  that  it  should  be  stopped.  In  the  end,  the  auction  was  won  by  an  unknown  shell  company  for  $9.4bn  -  much  less  than  most  assessments  of  its  value  -  before  ending  up  in  the  hands  of  state-controlled  oil  firm  Rosneft.  Rosneft,  meanwhile,  has  agreed  to  merge  with  Gazprom,  bringing  a  large  chunk  of  Russia's  very  profitable  oil  business  back  under  state  control.  |||    Yukos  maintains  that  it  filed  for  bankruptcy  in  the  US  because  it  feared  it  would  not  be  able  to  do  so  in  Russia.  It  also  said  that  in  the  event  of  going  bust,  it  could  offer  the  chance  of  restructuring.  ""It  gives  us  a  kind  of  life  after  death  alternative,""  said  Yukos  chief  executive  Steven  Theede.  Yukos  is  currently  suing  four  companies  -  Gazprom,  its  unit  Gazpromneft,  Rosneft  and  the  shell  company  which  won  the  bidding  -  for  their  part  in  Yugansk's  disposal.  It  has  also  threatened  to  sue  the  Russian  government  for  $28bn.  Analysts  have  questioned  whether  a  US  court  has  any  jurisdiction  over  Russian  companies,  while  Moscow  officials  have  dismissed  Yukos'  legal  wrangling  as  meaningless.  Yukos  claims  that  the  rights  of  its  shareholders  have  been  ignored  and  that  is  has  been  punished  for  the  political  ambitions  of  its  founder  Mikhail  Khodorkovsky.  Mr  Khodorkovsky,  once  Russia's  richest  man,  is  in  prison,  having  been  charged  with  fraud  and  tax  evasion  and  repeatedly  denied  bail." 

1	"Actress  Roberts  takes  spider  role  |||    Actress  Julia  Roberts  will  play  the  part  of  a  spider  in  a  new  film  version  of  children's  classic  Charlotte's  Web.  |||    She  will  voice  Charlotte,  who  teams  up  with  a  girl  to  save  their  friend  Wilbur  the  pig,  in  the  story  by  EB  White.  The  film  -  a  mix  of  live  action  and  animation  -  will  be  Roberts'  first  project  since  the  birth  of  her  twins,  Hazel  and  Phinnaeus,  two  months  ago.  Oprah  Winfrey  will  voice  a  goose,  John  Cleese  will  voice  a  sheep  and  Steve  Buscemi  a  rat  in  the  2006  film.  |||    Ten-year-old  Dakota  Fanning  will  play  Fern,  the  girl  at  the  centre  of  the  story,  in  the  film  to  be  directed  by  13  Going  on  30  film-maker  Gary  Winick.  Filming  is  due  to  begin  in  Melbourne,  Australia,  later  this  month.  Charlotte's  Web  has  sold  45  million  copies  since  it  was  published  in  1952.  An  animated  version  was  made  in  1973  but  this  will  be  the  first  live  action  film.  The  actor  who  will  voice  Wilbur  the  pig  has  yet  to  be  revealed." 

0	"Home  loan  approvals  rising  again  |||    The  number  of  mortgages  approved  in  the  UK  has  risen  for  the  first  time  since  May  last  year,  according  to  lending  figures  from  the  Bank  of  England.  |||    New  loans  in  December  rose  to  83,000,  slightly  higher  than  November's  nine-year  low  of  77,000.  Mortgage  lending  rose  by  £7.1bn  in  December,  up  from  a  £6.4bn  rise  in  November.  The  figures  contradict  a  survey  from  the  British  Bankers'  Association,  which  said  approvals  were  at  a  five-year  low.  |||    Analysts  say  the  figures  show  the  market  may  be  stabilising  but  still  point  to  further  house  price  softness.  ""The  modest  rise  in  mortgage  approvals  and  lending  in  December  reinforces  the  impression  that  the  housing  market  is  currently  slowing  steadily  rather  than  sharply,""  said  Global  Insight  analyst  Howard  Archer,  commenting  on  the  BoE's  figures.  The  BBA  believes  that  the  property  market  is  continuing  to  cool  down.  Changes  to  mortgage  regulation  may  have  artificially  depressed  figures  in  November,  thus  flattering  the  December  figures,  analysts  said.  In  October  last  year,  new  rules  came  into  force,  which  meant  some  lenders  were  forced  to  withdraw  mortgage  products  temporarily  in  November  and  defer  some  lending  until  they  had  made  sure  they  had  complied  with  the  rules  properly.  Separately,  the  Bank  of  England  said  that  consumer  credit  rose  by  £1.5bn  in  December,  more  than  the  £1.4bn  expected  and  above  the  £1.4bn  reported  in  the  previous  month." 

2	"Tories  leave  door  open  for  Archer  |||    The  Conservative  Party  would  deal  ""sympathetically""  with  any  application  by  disgraced  peer  Lord  Archer  to  rejoin  its  ranks,  its  co-chairman  has  said.  |||    Dr  Liam  Fox  told  BBC  One's  Breakfast  with  Frost  programme  there  was  no  place  for  ""vindictiveness""  in  politics.  Lord  Archer  spent  two  years  in  prison  after  being  convicted  of  perjury  and  perverting  the  course  of  justice.  The  former  Tory  deputy  chairman's  five-year  suspension  from  the  party  has  just  elapsed.  |||    A  jury  ruled  that  Lord  Archer  lied  during  a  libel  trial  against  the  Daily  Star  at  the  High  Court  in  London  in  1987.  |||    He  won  damages  after  the  newspaper  printed  allegations  about  involvement  with  a  prostitute.  Dr  Fox  was  asked  if  he  would  say  yes  or  no  if  Lord  Archer  applied  to  rejoin.  ""I'm  sure  that  in  line  with  people  having  served  their  sentence  and  having  done  some  reparations  for  what  they  did  wrong,  we  would  look  at  that  sympathetically.  ""I  don't  believe  in  vindictiveness,  I  don't  think  that  has  any  place  in  politics,  unlike  the  prime  minister  and  Alastair  Campbell.""  |||    Tory  peer  Lord  Tebbit  said  he  agreed  with  Dr  Fox's  view,  and  said  the  case  should  be  looked  at  on  its  merits.  ""After  all,  he  is  far  from  being  the  worst  perjurer  in  the  world,""  he  added.  Meanwhile,  senior  Conservative  MP  Sir  Teddy  Taylor  warned  that  moves  bring  Lord  Archer  back  into  the  fold  could  be  controversial.  He  said:  ""I  suppose,  on  a  Sunday  in  particular,  we  should  always  make  provision  for  forgiving  sinners.  But  there  is  no  doubt  it  would  be  controversial.""  Lord  Archer,  who  was  not  available  for  comment,  remains  a  popular  figure  among  constituency  Tory  parties  and  is  a  successful  fundraiser.  He  has  not  been  seen  in  the  House  of  Lords  since  his  release  from  prison  in  July  2003,  although  there  is  nothing  in  the  rules  to  prevent  him  from  attending." 

1	"TV  presenter  Deeley  drops  CD:UK  |||    Cat  Deeley  has  resigned  as  host  of  ITV1's  Saturday  morning  children's  music  show  CD:UK  after  six  years.  |||    The  28-year-old  host  who  also  presents  Stars  In  Their  Eyes  said  she  wanted  to  concentrate  on  new  television  projects.  ""I've  had  a  great  few  years,  met  some  really  incredible  people  and  been  given  some  wonderful  opportunities,""  the  presenter  said.  Deeley  will  host  her  last  show  on  5  March  and  guest  presenters  will  stand  in  until  a  replacement  is  found.  |||    The  long-running  presenter  said:  ""I  would  like  to  take  this  opportunity  to  thank  the  CD:UK  team  and  all  the  viewers  that  have  watched,  supported  the  show  and  let  me  gate  crash  their  Saturday  morning.  ""Whilst  obviously  I  am  really  sad  to  say  goodbye,  I'm  immensely  excited  about  the  future.""  Deeley  formerly  co-hosted  SM:tv,  the  children's  show  which  airs  before  CD:UK  on  a  Saturday  morning,  alongside  hit  presenters  Ant  and  Dec.  She  won  a  Children's  Bafta  award  for  best  presenter  in  December  2001  and  also  fronted  BBC  One's  Fame  Academy  series." 

0	"German  economy  rebounds  |||    Germany's  economy,  the  biggest  among  the  12  countries  sharing  the  euro,  grew  at  its  fastest  rate  in  four  years  during  2004,  driven  by  strong  exports.  |||    Gross  domestic  product  (GDP)  rose  by  1.7%  last  year,  the  statistical  office  said.  The  economy  contracted  in  2003.  Foreign  sales  increased  by  8.2%  last  year,  compared  with  a  0.3%  slide  in  private  consumption.  Concerns  remain,  however,  over  the  strength  of  the  euro,  weak  domestic  demand  and  a  sluggish  labour  market.  The  European  Central  Bank  (ECB)  left  its  benchmark  interest  rate  unchanged  at  2%  on  Thursday.  It  is  the  nineteenth  month  in  a  row  that  the  ECB  has  not  moved  borrowing  costs.  Economists  predict  that  an  increase  is  unlikely  to  come  until  the  second  half  of  2005,  with  growth  set  to  sputter  rather  than  ignite.  |||    ""During  2004  we  profited  from  the  fact  that  the  world  economy  was  strong,""  said  Stefan  Schilbe,  analyst  at  HSBC  Trinkaus  &  Burkhardt.  ""If  exports  weaken  and  domestic  growth  remains  poor,  we  cannot  expect  much  from  2005.""  Many  German  consumers  have  been  spooked  and  unsettled  by  government  attempts  to  reform  the  welfare  state  and  corporate  environment.  Major  companies  including  Volkswagen,  DaimlerChrysler  and  Siemens  have  spent  much  of  2004  in  tough  talks  with  unions  about  trimming  jobs  and  costs.  They  have  also  warned  there  are  more  cost  cutting  measures  on  the  horizon." 

0	"UK  young  top  Euro  earnings  league  |||    British  children  enjoy  the  highest  average  annual  income  in  Europe  -  more  than  double  that  of  Spanish  or  Italian  youngsters,  a  report  suggests.  |||    Children  in  the  UK  between  the  ages  of  10  and  17  had  an  annual  income  of  £775,  said  market  analyst  Datamonitor.  They  use  ""pester  power""  to  get  their  parents  to  stump  up  nearly  a  third  of  this  income,  the  report  said.  As  for  how  they  spend  their  cash,  the  bulk  goes  on  personal  care,  soft  drinks  and  food,  Datamonitor  said.  |||    Datamonitor  adds  that  British  teenagers  are  keen  on  personal  care  because  it  helps  them  combine  two  seemingly  contradictory  emotional  needs  -  the  desire  to  fit  in  and  the  desire  to  express  their  individuality.  |||    British  teenage  girls,  compared  to  their  counterparts  in  seven  European  countries,  are  the  most  keen  to  use  make-up  products.  Nearly  three  out  of  four  girls  said  they  used  make-up.  According  to  the  Datamonitor  report  the  trend  marked  British  teenagers  out  as  ""particularly  important  to  cosmetics  manufacturers  as  they  are  likely  to  experiment  more  with  brands  and  products  and  form  long-term  beauty  routines"".  And  the  good  times  are  likely  to  keep  rolling  for  British  children,  as  the  report  predicts  that  they  will  still  be  topping  the  earnings  table  in  2008." 

3	"Philippoussis  doubt  over  Open  bid  |||    Mark  Philippoussis  is  almost  certain  to  miss  the  Australian  Open  after  suffering  a  groin  injury  during  the  Hopman  Cup  loss  to  the  Netherlands.  |||    The  28-year-old  suffered  two  tears  to  the  adductor  muscle  and  was  unable  to  play  in  the  deciding  mixed  doubles.  He  is  now  unlikely  to  be  fit  in  time  for  the  Australian  Open  which  begins  on  17  January  in  Melbourne.  ""He  has  to  strengthen  it  enough  to  cope  with  repetitive  days  of  tennis,""  said  Hopman  Cup  doctor  Hamish  Osborne.  ""It  would  be  very  unlikely  in  my  opinion  for  him  to  do  a  five-setter  once,  let  alone  two  days  in  a  row,  inside  two  weeks.  |||    ""The  injury  is  more  common  in  Australian  Rules  football,  and  a  fit  footballer  would  normally  take  three  to  four  weeks  to  recover  fully  although  Mark's  injury  is  slightly  different.""  The  Australian  has  suffered  a  host  of  injury  problems  throughout  his  career  but  is  still  holding  out  slim  hope  that  he  can  make  the  event.  ""It's  something  I'll  have  to  go  by  feel.  I'll  start  treatment  as  soon  as  possible  and  try  to  strengthen  it  without  tearing  it  any  more,""  he  said.  ""What  doesn't  kill  you  makes  you  stronger.  I  know  I  can  come  back  from  this  and  that's  all  that  matters.  |||    -  Former  world  number  two  Tommy  Haas  is  also  a  doubt  for  the  Australian  Open  after  picking  up  a  thigh  injury  playing  for  Germany  in  the  Hopman  Cup.  The  26-year-old  had  treatment  on  his  left  thigh  while  leading  Argentine  Guillermo  Coria  7-5  2-2.  He  played  one  more  game,  but  his  movement  was  hampered  and  he  quit." 
